Symbol,Date,Open,High,Low,Close
SSECC:COM,31/12/2024,7970.3208,8014.33936,7872.75146,7876.729
SSECC:COM,30/12/2024,7985.2002,8027.64258,7945.78662,7971.05713
SSECC:COM,27/12/2024,7965.81201,8039.27881,7942.04492,7991.2124
SSECC:COM,26/12/2024,7987.15576,8007.79736,7954.93164,7967.77783
SSECC:COM,25/12/2024,8057.93555,8072.76514,7961.63623,8001.94678
SSECC:COM,24/12/2024,7947.86621,8035.1875,7947.86621,8032.84717
SSECC:COM,23/12/2024,8052.76904,8056.56641,7953.01953,7954.07422
SSECC:COM,20/12/2024,8059.61084,8129.20117,8051.7876,8061.28809
SSECC:COM,19/12/2024,8062.61182,8092.39404,8020.13037,8072.83154
SSECC:COM,18/12/2024,8138.19727,8160.36182,8113.88477,8121.65771
SSECC:COM,17/12/2024,8150.40381,8196.42383,8104.37451,8121.396
SSECC:COM,16/12/2024,8254.55371,8266.91113,8134.74951,8159.70801
SSECC:COM,13/12/2024,8404.52246,8404.52246,8256.83789,8258.21387
SSECC:COM,12/12/2024,8344.74414,8458.55664,8317.50293,8452.90234
SSECC:COM,11/12/2024,8251.20703,8380.0166,8250.0625,8354.63184
SSECC:COM,10/12/2024,8461.73926,8479.3623,8259.34766,8271.5752
SSECC:COM,09/12/2024,8260.76855,8281.18359,8173.53467,8203.12793
SSECC:COM,06/12/2024,8110.49854,8248.06543,8096.92529,8203.25586
SSECC:COM,05/12/2024,8093.42432,8111.10254,8036.99072,8095.74707
SSECC:COM,04/12/2024,8177.28711,8187.20801,8082.49609,8109.42432
SSECC:COM,03/12/2024,8203.67871,8220.69141,8148.58936,8200.46289
SSECC:COM,02/12/2024,8119.43066,8240.31934,8100.32568,8220.53223
SSECC:COM,29/11/2024,8021.96289,8195.38477,8014.15869,8119.56201
SSECC:COM,28/11/2024,8065.41406,8094.52148,7988.70508,8002.11621
SSECC:COM,27/11/2024,7911.14941,8065.11865,7865.91992,8064.4458
SSECC:COM,26/11/2024,7911.89941,8027.09717,7899.15381,7925.67383
SSECC:COM,25/11/2024,7942.83447,8032.21729,7847.48096,7924.23291
SSECC:COM,22/11/2024,8248.2207,8254.15039,7937.354,7937.354
SSECC:COM,21/11/2024,8280.71387,8290.79883,8197.93164,8256.67285
SSECC:COM,20/11/2024,8164.354,8332.2627,8155.53955,8297.86133
SSECC:COM,19/11/2024,8153.47266,8204.99023,8020.10889,8186.42529
SSECC:COM,18/11/2024,8240.39746,8304.76367,8089.37646,8126.85107
SSECC:COM,15/11/2024,8329.08887,8392.08887,8230.31152,8230.31152
SSECC:COM,14/11/2024,8496.1377,8523.36816,8342.2041,8352.66797
SSECC:COM,13/11/2024,8530.13281,8599.09668,8453.84863,8527.61621
SSECC:COM,12/11/2024,8559.10059,8770.18457,8519.00586,8575.49414
SSECC:COM,11/11/2024,8408.77637,8557.96387,8349.90723,8555.22363
SSECC:COM,08/11/2024,8675.75879,8700.09766,8470.02051,8509.2793
SSECC:COM,07/11/2024,8142.00977,8591.06836,8130.25146,8591.06836
SSECC:COM,06/11/2024,8213.1748,8290.0332,8141.80957,8201.7168
SSECC:COM,05/11/2024,8029.82275,8223.01074,7979.77539,8215.80371
