Symbol,Date,Open,High,Low,Close
GAC:COM,31/12/2024,2100,2100,2050,2075
GAC:COM,30/12/2024,2100,2100,2050,2075
GAC:COM,27/12/2024,2150,2150,2100,2125
GAC:COM,26/12/2024,2200,2200,2150,2175
GAC:COM,25/12/2024,2200,2200,2150,2175
GAC:COM,24/12/2024,2250,2250,2200,2225
GAC:COM,23/12/2024,2250,2250,2200,2225
GAC:COM,20/12/2024,2250,2250,2200,2225
GAC:COM,19/12/2024,2250,2250,2200,2225
GAC:COM,18/12/2024,2250,2250,2200,2225
GAC:COM,17/12/2024,2250,2250,2200,2225
GAC:COM,16/12/2024,2250,2250,2200,2225
GAC:COM,13/12/2024,2250,2250,2200,2225
GAC:COM,12/12/2024,2250,2250,2200,2225
GAC:COM,11/12/2024,2250,2250,2200,2225
GAC:COM,10/12/2024,2250,2250,2200,2225
GAC:COM,09/12/2024,2250,2250,2200,2225
GAC:COM,06/12/2024,2250,2250,2200,2225
GAC:COM,05/12/2024,2250,2250,2200,2225
GAC:COM,04/12/2024,2250,2250,2200,2225
GAC:COM,03/12/2024,2250,2250,2200,2225
GAC:COM,02/12/2024,2250,2250,2200,2225
GAC:COM,29/11/2024,2250,2250,2200,2225
GAC:COM,28/11/2024,2250,2250,2200,2225
GAC:COM,27/11/2024,2250,2250,2200,2225
GAC:COM,26/11/2024,2300,2300,2250,2275
GAC:COM,25/11/2024,2300,2300,2250,2275
GAC:COM,22/11/2024,2350,2350,2300,2325
GAC:COM,21/11/2024,2400,2400,2350,2375
GAC:COM,20/11/2024,2400,2400,2350,2375
GAC:COM,19/11/2024,2450,2450,2400,2425
GAC:COM,18/11/2024,2450,2450,2400,2425
GAC:COM,15/11/2024,2550,2550,2500,2525
GAC:COM,14/11/2024,2550,2550,2500,2525
GAC:COM,13/11/2024,2550,2550,2500,2525
GAC:COM,12/11/2024,2550,2550,2500,2525
GAC:COM,11/11/2024,2550,2550,2500,2525
GAC:COM,08/11/2024,2550,2550,2500,2525
GAC:COM,07/11/2024,2550,2550,2500,2525
GAC:COM,06/11/2024,2600,2600,2550,2575
GAC:COM,05/11/2024,2650,2650,2600,2625
GAC:COM,04/11/2024,2650,2650,2600,2625
GAC:COM,01/11/2024,2650,2650,2600,2625
GAC:COM,31/10/2024,2650,2650,2600,2625
GAC:COM,30/10/2024,2650,2650,2600,2625
GAC:COM,29/10/2024,2650,2650,2600,2625
GAC:COM,28/10/2024,2650,2650,2600,2625
GAC:COM,25/10/2024,2650,2650,2600,2625
GAC:COM,24/10/2024,2650,2650,2600,2625
GAC:COM,23/10/2024,2650,2650,2600,2625
GAC:COM,22/10/2024,2650,2650,2600,2625
GAC:COM,21/10/2024,2650,2650,2600,2625
GAC:COM,18/10/2024,2650,2650,2600,2625
GAC:COM,17/10/2024,2650,2650,2600,2625
GAC:COM,16/10/2024,2650,2650,2600,2625
GAC:COM,15/10/2024,2650,2650,2600,2625
GAC:COM,14/10/2024,2650,2650,2600,2625
GAC:COM,11/10/2024,2650,2650,2600,2625
GAC:COM,10/10/2024,2650,2650,2600,2625
GAC:COM,09/10/2024,2650,2650,2600,2625
GAC:COM,08/10/2024,2650,2650,2600,2625
GAC:COM,30/09/2024,2650,2650,2600,2625
GAC:COM,27/09/2024,2650,2650,2600,2625
GAC:COM,26/09/2024,2650,2650,2600,2625
GAC:COM,25/09/2024,2600,2600,2550,2575
GAC:COM,24/09/2024,2600,2600,2550,2575
GAC:COM,23/09/2024,2600,2600,2550,2575
GAC:COM,20/09/2024,2600,2600,2550,2575
GAC:COM,19/09/2024,2600,2600,2550,2575
GAC:COM,18/09/2024,2600,2600,2550,2575
GAC:COM,13/09/2024,2600,2600,2550,2575
GAC:COM,12/09/2024,2600,2600,2550,2575
GAC:COM,11/09/2024,2600,2600,2550,2575
GAC:COM,10/09/2024,2600,2600,2550,2575
GAC:COM,09/09/2024,2550,2550,2500,2525
GAC:COM,06/09/2024,2550,2550,2500,2525
GAC:COM,05/09/2024,2550,2550,2500,2525
GAC:COM,04/09/2024,2580,2580,2530,2555
GAC:COM,03/09/2024,2580,2580,2530,2555
GAC:COM,02/09/2024,2600,2600,2550,2575
GAC:COM,30/08/2024,2600,2600,2550,2575
GAC:COM,29/08/2024,2600,2600,2550,2575
GAC:COM,28/08/2024,2600,2600,2550,2575
GAC:COM,27/08/2024,2600,2600,2550,2575
GAC:COM,26/08/2024,2600,2600,2550,2575
GAC:COM,23/08/2024,2600,2600,2550,2575
GAC:COM,22/08/2024,2600,2600,2550,2575
GAC:COM,21/08/2024,2600,2600,2550,2575
GAC:COM,20/08/2024,2600,2600,2550,2575
GAC:COM,19/08/2024,2600,2600,2550,2575
GAC:COM,16/08/2024,2600,2600,2550,2575
GAC:COM,15/08/2024,2600,2600,2550,2575
GAC:COM,14/08/2024,2600,2600,2550,2575
GAC:COM,13/08/2024,2600,2600,2550,2575
GAC:COM,12/08/2024,2600,2600,2550,2575
GAC:COM,09/08/2024,2600,2600,2550,2575
GAC:COM,08/08/2024,2550,2550,2500,2525
