Symbol,Date,Open,High,Low,Close
TTSG:COM,25/12/2024,44.5,45,44,44.5
TTSG:COM,24/12/2024,44.5,45,44,44.5
TTSG:COM,23/12/2024,44.51,45,44,44.5
TTSG:COM,20/12/2024,44.49,45,44,44.5
TTSG:COM,19/12/2024,44.5,45,44,44.5
TTSG:COM,18/12/2024,43.5,45,43.5,44.5
TTSG:COM,17/12/2024,43.49,44,43,43.5
TTSG:COM,16/12/2024,43.5,44,43,43.5
TTSG:COM,13/12/2024,43.5,44,43,43.5
TTSG:COM,12/12/2024,43.49,44,43,43.5
TTSG:COM,11/12/2024,43.5,44,43,43.5
TTSG:COM,10/12/2024,43.5,44,43,43.5
TTSG:COM,09/12/2024,43.5,44,43,43.5
TTSG:COM,06/12/2024,43.51,44,43,43.5
TTSG:COM,05/12/2024,43.5,44,43,43.5
TTSG:COM,04/12/2024,43.5,44,43,43.5
TTSG:COM,03/12/2024,43.5,44,43,43.5
TTSG:COM,02/12/2024,43.5,44,43,43.5
TTSG:COM,29/11/2024,43.5,44,43,43.5
TTSG:COM,28/11/2024,43.5,44,43,43.5
TTSG:COM,27/11/2024,43.5,44,43,43.5
TTSG:COM,26/11/2024,43.51,44,43,43.5
TTSG:COM,25/11/2024,43.51,44,43,43.5
TTSG:COM,22/11/2024,43.5,44,43,43.5
TTSG:COM,21/11/2024,43.5,44,43,43.5
TTSG:COM,20/11/2024,43.51,44,43,43.5
TTSG:COM,19/11/2024,43.51,44,43,43.5
TTSG:COM,18/11/2024,43.5,44,43,43.5
TTSG:COM,15/11/2024,43.5,44,43,43.5
TTSG:COM,14/11/2024,43.5,44,43,43.5
TTSG:COM,13/11/2024,43.5,44,43,43.5
TTSG:COM,12/11/2024,43.5,44,43,43.5
TTSG:COM,11/11/2024,43.49,44,43,43.5
TTSG:COM,08/11/2024,43.51,44,43,43.5
TTSG:COM,07/11/2024,43.49,44,43,43.5
TTSG:COM,06/11/2024,43.5,44,43,43.5
TTSG:COM,05/11/2024,43.5,44,43,43.5
TTSG:COM,04/11/2024,43.5,44,43,43.5
TTSG:COM,01/11/2024,43.5,44,43,43.5
TTSG:COM,31/10/2024,43.49,44,43,43.5
TTSG:COM,30/10/2024,43.51,44,43,43.5
TTSG:COM,29/10/2024,43.51,44,43,43.5
TTSG:COM,28/10/2024,43.49,44,43,43.5
TTSG:COM,25/10/2024,43.5,44,43,43.5
TTSG:COM,24/10/2024,43.49,44,43,43.5
TTSG:COM,23/10/2024,43.49,44,43,43.5
TTSG:COM,22/10/2024,43.99,44,43,43.5
TTSG:COM,21/10/2024,44,45,43,44
TTSG:COM,18/10/2024,44,45,43,44
TTSG:COM,17/10/2024,44.01,45,43,44
TTSG:COM,16/10/2024,43.99,45,43,44
TTSG:COM,15/10/2024,44,45,43,44
TTSG:COM,14/10/2024,44.01,45,43,44
TTSG:COM,11/10/2024,44,45,43,44
TTSG:COM,10/10/2024,43.99,45,43,44
TTSG:COM,09/10/2024,43.99,45,43,44
TTSG:COM,08/10/2024,45,45,43,44
TTSG:COM,30/09/2024,44.01,45,43,44
TTSG:COM,27/09/2024,44.01,45,43,44
TTSG:COM,26/09/2024,44.01,45,43,44
TTSG:COM,25/09/2024,43.99,45,43,44
TTSG:COM,24/09/2024,43.99,45,43,44
TTSG:COM,23/09/2024,43.99,45,43,44
TTSG:COM,20/09/2024,44,45,43,44
TTSG:COM,19/09/2024,44,45,43,44
TTSG:COM,18/09/2024,45,45,43,44
TTSG:COM,13/09/2024,44,45,43,44
TTSG:COM,12/09/2024,44,45,43,44
TTSG:COM,11/09/2024,44.01,45,43,44
TTSG:COM,10/09/2024,43.99,45,43,44
TTSG:COM,09/09/2024,44.01,45,43,44
TTSG:COM,06/09/2024,44,45,43,44
TTSG:COM,05/09/2024,44,45,43,44
TTSG:COM,04/09/2024,44,45,43,44
TTSG:COM,03/09/2024,44,45,43,44
TTSG:COM,02/09/2024,44,45,43,44
TTSG:COM,30/08/2024,44,45,43,44
TTSG:COM,29/08/2024,44.51,45,43,44
TTSG:COM,28/08/2024,44.5,45,44,44.5
TTSG:COM,27/08/2024,45.49,45.51,44,44.5
TTSG:COM,26/08/2024,46.49,46.5,45,45.5
TTSG:COM,23/08/2024,46.49,47,46,46.5
TTSG:COM,22/08/2024,46.5,47,46,46.5
TTSG:COM,21/08/2024,47.5,47.5,46,46.5
TTSG:COM,20/08/2024,47.5,48,47,47.5
TTSG:COM,19/08/2024,47.5,48,47,47.5
TTSG:COM,16/08/2024,47.49,48,47,47.5
TTSG:COM,15/08/2024,47.5,48,47,47.5
TTSG:COM,14/08/2024,47.5,48,47,47.5
TTSG:COM,13/08/2024,47.5,48,47,47.5
TTSG:COM,12/08/2024,48.5,48.5,47,47.5
TTSG:COM,09/08/2024,48.51,49,48,48.5
TTSG:COM,08/08/2024,48.5,49,48,48.5
TTSG:COM,07/08/2024,48.49,49,48,48.5
TTSG:COM,06/08/2024,48.5,49,48,48.5
TTSG:COM,05/08/2024,48.5,49,48,48.5
TTSG:COM,02/08/2024,48.5,49,48,48.5
TTSG:COM,01/08/2024,48.51,49,48,48.5
TTSG:COM,31/07/2024,48.5,49,48,48.5
TTSG:COM,30/07/2024,48.5,49,48,48.5
TTSG:COM,29/07/2024,48.51,49,48,48.5
TTSG:COM,26/07/2024,48.5,49,48,48.5
TTSG:COM,25/07/2024,48.5,49,48,48.5
TTSG:COM,24/07/2024,48.5,49,48,48.5
TTSG:COM,23/07/2024,48.49,49,48,48.5
TTSG:COM,22/07/2024,48.5,49,48,48.5
TTSG:COM,19/07/2024,48.49,49,48,48.5
TTSG:COM,18/07/2024,48.5,49,48,48.5
TTSG:COM,17/07/2024,48.51,49,48,48.5
TTSG:COM,16/07/2024,48.5,49,48,48.5
TTSG:COM,15/07/2024,48.5,49,48,48.5
TTSG:COM,12/07/2024,48.5,49,48,48.5
TTSG:COM,11/07/2024,48.49,49,48,48.5
TTSG:COM,10/07/2024,48.51,49,48,48.5
TTSG:COM,09/07/2024,48.51,49,48,48.5
TTSG:COM,08/07/2024,49.5,49.51,48,48.5
TTSG:COM,05/07/2024,49.51,50,49,49.5
TTSG:COM,04/07/2024,49.5,50,49,49.5
TTSG:COM,03/07/2024,49.5,50,49,49.5
TTSG:COM,02/07/2024,49.5,50,49,49.5
TTSG:COM,01/07/2024,49.5,50,49,49.5
TTSG:COM,28/06/2024,49.49,50,49,49.5
TTSG:COM,27/06/2024,49.51,50,49,49.5
TTSG:COM,26/06/2024,50,50,49,49.5
TTSG:COM,25/06/2024,50,50,49,49.5
TTSG:COM,24/06/2024,51,51,50,50.5
TTSG:COM,21/06/2024,51,51,50,50.5
TTSG:COM,20/06/2024,51,51,50,50.5
TTSG:COM,19/06/2024,51,51,50,50.5
TTSG:COM,18/06/2024,51,51,50,50.5
TTSG:COM,17/06/2024,51,51,50,50.5
TTSG:COM,14/06/2024,51,51,50,50.5
TTSG:COM,13/06/2024,51,51,50,50.5
TTSG:COM,12/06/2024,51,51,50,50.5
TTSG:COM,11/06/2024,51,51,50,50.5
TTSG:COM,07/06/2024,52,52,50,51
TTSG:COM,06/06/2024,52,52,50,51
TTSG:COM,05/06/2024,52,52,50,51
TTSG:COM,04/06/2024,52,52,50,51
TTSG:COM,03/06/2024,52,52,50,51
TTSG:COM,31/05/2024,52,52,50,51
TTSG:COM,30/05/2024,52,52,50,51
TTSG:COM,29/05/2024,52,52,50,51
TTSG:COM,28/05/2024,52,52,50,51
TTSG:COM,27/05/2024,52,52,50,51
TTSG:COM,24/05/2024,52,52,50,51
TTSG:COM,23/05/2024,52,52,50,51
TTSG:COM,22/05/2024,52,52,50,51
TTSG:COM,21/05/2024,52,52,50,51
TTSG:COM,20/05/2024,52,52,50,51
TTSG:COM,17/05/2024,52,52,50,51
TTSG:COM,16/05/2024,52,52,50,51
TTSG:COM,15/05/2024,52,52,50,51
TTSG:COM,14/05/2024,52,52,50,51
