Symbol,Date,Open,High,Low,Close
RSO:COM,31/12/2024,511.2849,513.915,505.081,510.9322
RSO:COM,30/12/2024,517.5412,522.0232,511.2452,511.2849
RSO:COM,28/12/2024,517.2191,517.2191,517.2191,517.2191
RSO:COM,27/12/2024,538.0356,542.7871,517.2153,517.2191
RSO:COM,26/12/2024,537.9515,538.0525,537.9515,538.021
RSO:COM,25/12/2024,550.0454,550.055,549.9348,549.9557
RSO:COM,24/12/2024,525.0159,538.1677,521.4764,538.0352
RSO:COM,23/12/2024,516.7799,526.4681,514.5027,524.8004
RSO:COM,21/12/2024,516.2225,516.2225,516.2225,516.2225
RSO:COM,20/12/2024,524.0513,529.0483,516.1051,516.2225
RSO:COM,19/12/2024,522.014,529.4984,520.2987,524.2474
RSO:COM,18/12/2024,537.3033,537.3033,519.7564,521.5487
RSO:COM,17/12/2024,542.2568,550.9724,536.1994,537.0072
RSO:COM,16/12/2024,547.8023,552.8047,539.9175,542.0047
RSO:COM,13/12/2024,537.78,555.47,535.5155,547.0474
RSO:COM,12/12/2024,534.2753,547.0129,533.0366,537.6954
RSO:COM,11/12/2024,536.5149,541.2995,531.4608,534.013
RSO:COM,10/12/2024,532.7205,537.5296,526.5224,535.7631
RSO:COM,09/12/2024,526.0353,533.2092,522.0641,532.5238
RSO:COM,07/12/2024,525.7915,525.7915,525.7915,525.7915
RSO:COM,06/12/2024,529.2948,537.0272,520.8619,525.7915
RSO:COM,05/12/2024,525.4799,532.0057,522.6697,528.7665
RSO:COM,04/12/2024,527.722,532.5523,518.3341,524.9807
RSO:COM,03/12/2024,513.4906,529.2279,511.5194,527.2357
RSO:COM,02/12/2024,507.7797,515.5249,503.3407,513.2941
RSO:COM,30/11/2024,507.7733,507.7733,507.7733,507.7733
RSO:COM,29/11/2024,500.7688,514.4593,498.0454,507.7733
RSO:COM,28/11/2024,493.0368,502.513,490.224,500.2558
RSO:COM,27/11/2024,506.4762,509.2861,492.4908,492.7785
RSO:COM,26/11/2024,512.7806,518.6763,504.453,506.4824
RSO:COM,25/11/2024,508.7817,516.0061,506.5383,512.7737
RSO:COM,23/11/2024,508.272,508.272,508.272,508.272
RSO:COM,22/11/2024,510.7579,517.8227,506.6615,508.272
RSO:COM,21/11/2024,531.7804,534.0104,510.227,510.7705
RSO:COM,20/11/2024,541.0379,541.0379,528.5058,531.2786
RSO:COM,19/11/2024,542.5168,548.2849,539.9724,540.7844
RSO:COM,18/11/2024,539.2945,544.28,536.0307,542.5058
RSO:COM,16/11/2024,538.7854,538.7854,538.7854,538.7854
RSO:COM,15/11/2024,530.2844,541.0326,529.0328,538.7854
RSO:COM,14/11/2024,534.776,542.3824,529.2641,530.265
RSO:COM,13/11/2024,536.2687,543.8125,532.2082,534.7687
RSO:COM,12/11/2024,539.7285,544.8041,531.0323,536.0306
RSO:COM,11/11/2024,536.7976,540.4878,533.6342,539.4799
RSO:COM,08/11/2024,533.8,538.0249,530.9777,536.5094
RSO:COM,07/11/2024,523.0111,533.5309,518.4638,533.0098
RSO:COM,06/11/2024,511.5207,523.5303,509.258,522.7541
RSO:COM,05/11/2024,515.7903,515.7904,509.3445,511.5254
RSO:COM,04/11/2024,515.782,520.0488,513.583,515.7668
RSO:COM,02/11/2024,515.9442,515.9442,515.9442,515.9442
RSO:COM,01/11/2024,522.2825,528.0648,511.9949,515.9442
RSO:COM,31/10/2024,522.0396,523.813,516.6028,521.9723
RSO:COM,30/10/2024,509.2801,515.0458,502.9331,514.0461
RSO:COM,29/10/2024,502.7779,512.7684,499.5273,508.4848
RSO:COM,28/10/2024,504.0388,504.9029,498.7957,502.2228
RSO:COM,26/10/2024,508.7734,508.7734,508.7734,508.7734
RSO:COM,25/10/2024,504.7859,509.6803,503.9084,508.7734
RSO:COM,24/10/2024,508.0326,513.6838,506.4678,507.4574
RSO:COM,23/10/2024,512.0442,514.0566,505.1641,509.0146
RSO:COM,22/10/2024,505.0342,512.695,502.802,512.039
RSO:COM,21/10/2024,498.0332,506.3103,498.0332,505.0388
RSO:COM,19/10/2024,501.7567,501.7567,501.7567,501.7567
RSO:COM,18/10/2024,485.2773,502.6273,485.2773,501.7567
RSO:COM,17/10/2024,490.2894,497.2532,490.2135,495.7783
RSO:COM,16/10/2024,491.2834,499.7312,490.7384,492.5171
RSO:COM,15/10/2024,495.2984,501.2824,485.8136,490.7888
RSO:COM,14/10/2024,499.2783,499.2851,492.2963,496.2639
RSO:COM,12/10/2024,499.2909,499.2909,499.2909,499.2909
RSO:COM,11/10/2024,494.542,502.0234,493.0444,499.2909
RSO:COM,10/10/2024,489.546,497.0201,488.1677,494.7529
RSO:COM,09/10/2024,484.7853,491.2686,483.223,489.7634
RSO:COM,08/10/2024,490.2886,490.2886,481.743,484.2695
RSO:COM,07/10/2024,491.7836,493.4313,482.9713,490.2474
RSO:COM,04/10/2024,481.0368,489.7207,481.0197,486.7249
RSO:COM,03/10/2024,478.2886,481.9855,470.2575,480.7258
RSO:COM,02/10/2024,477.2879,486.1807,474.3988,478.2214
RSO:COM,01/10/2024,476.2813,481.2456,465.0535,478.2826
RSO:COM,30/09/2024,469.2917,474.2776,462.9048,470.7367
RSO:COM,28/09/2024,468.9876,468.9876,468.9876,468.9876
RSO:COM,27/09/2024,475.2763,480.2835,466.1954,468.9876
RSO:COM,26/09/2024,471.5449,484.7395,471.4753,475.0187
RSO:COM,25/09/2024,480.2817,483.7955,473.4523,480.0836
RSO:COM,24/09/2024,475.2969,481.7644,471.0417,478.5091
RSO:COM,23/09/2024,463.2765,477.495,463.2765,475.272
RSO:COM,21/09/2024,463.2254,463.2254,463.2254,463.2254
RSO:COM,20/09/2024,463.0301,469.1058,460.6955,463.2254
RSO:COM,19/09/2024,467.0332,469.5449,459.2904,464.5434
RSO:COM,18/09/2024,459.7764,470.0981,459.7764,464.9855
RSO:COM,17/09/2024,457.2871,464.2278,456.624,461.778
RSO:COM,16/09/2024,456.2929,460.5933,453.1989,457.229
RSO:COM,14/09/2024,455.9944,455.9944,455.9944,455.9944
RSO:COM,13/09/2024,461.5389,467.5246,455.967,455.9944
RSO:COM,12/09/2024,466.0409,467.4652,463.0742,466.2905
RSO:COM,11/09/2024,467.7911,469.2995,462.1976,466.0169
RSO:COM,10/09/2024,466.539,468.3533,462.2274,463.24
RSO:COM,09/09/2024,467.5332,471.4881,466.236,468.7174
RSO:COM,07/09/2024,464.2645,464.2645,464.2645,464.2645
